H2	CH4	C2H6	C2H4	C2H2	CO	CO2	Fault_Class
65.78582476	68.05274619	67.7857366	39.16043907	0.340725898	170.738917	841.0826148	T1
240.0632084	454.8386735	142.3047822	1210.71643	0.704490589	998.7744945	3418.005894	T3
625.4725954	52.18094797	32.28437316	102.5433975	544.9350132	143.8925153	601.3308559	D1
568.8911668	242.5104797	205.5512013	397.3805165	1602.575308	312.4868801	1221.131772	D2
254.0317247	316.7556657	257.0166636	201.736117	0.276033345	384.9230412	1485.652226	T2
1778.743097	67.35911111	28.2495422	18.08671373	0.449376736	121.3200137	634.0481184	PD
223.5605039	467.0296571	131.3676522	1242.335674	0.81217071	1010.552838	3290.383421	T3
710.0281016	66.73465991	45.17603369	31.17598413	0.425159779	123.1026045	733.5068468	PD
60.72264407	51.98840977	40.34080763	26.24033964	0.422961998	110.6597447	742.3036409	T1
999.6889816	49.12671886	34.056374	198.9707	1136.673939	113.9365611	805.6384399	D1
796.551467	72.64414712	54.32866131	174.7540166	953.7181676	156.5021675	686.2801676	D1
541.4127345	218.5010999	188.8220542	382.0507835	1462.584742	326.139138	1281.616208	D2
45.98618675	26.1599751	24.32087679	5.193971669	0.448907014	113.7202096	697.3399902	Normal
65.70487162	59.76874594	45.05157657	31.47692076	0.396879434	126.7680483	739.4181377	T1
227.3119387	470.3220897	138.7847352	1189.805746	0.857759647	975.7774264	3455.29788	T3
374.403767	73.0836442	57.4954145	155.6012847	771.2033567	134.8443586	739.59698	D1
224.8519016	320.7389303	259.3425261	200.0716951	0.286293158	402.105239	1495.349919	T2
230.1150422	472.3157687	144.539066	1201.656968	0.687345606	993.6031274	3343.601875	T3
242.6538873	468.7056385	138.3035803	1151.875746	0.649055895	935.3618296	3476.373123	T3
1542.640604	71.70068536	45.39605992	25.67882301	0.48183591	114.2748977	722.8136803	PD
1098.616014	49.154809	32.07673889	16.62594142	0.370606034	109.9534996	685.5217999	PD
780.0731343	60.98710358	40.05787176	24.52053632	0.209107488	136.7912857	680.3264526	PD
234.0576574	316.88912	245.1140359	208.0047879	0.228213397	387.8727712	1390.634592	T2
635.9677125	28.56505082	22.93130002	109.8756165	701.4033835	81.46674403	619.0422887	D1
239.0117845	323.9020198	261.1688845	205.0933564	0.199211205	413.3497372	1375.908458	T2
229.2803958	308.3371012	262.5805472	206.7596827	0.371769015	440.6520454	1450.415836	T2
227.7241299	458.762436	140.9904584	1189.417711	0.597322872	997.2055507	3269.861129	T3
499.4093072	242.6349993	211.2339963	331.5880126	1221.71394	335.8354452	1291.670968	D2
74.64190823	69.44066204	62.24813551	39.73692768	0.311695869	162.0158841	744.3699701	T1
730.9642755	39.50444734	18.24214351	8.978321931	0.267195405	94.05922888	656.431956	PD
72.4889112	67.04100933	50.59519783	32.88060775	0.19990209	143.287714	842.1596369	T1
633.0868239	186.1035045	161.6774579	415.5535505	1909.191596	262.0990411	1057.972342	D2
683.9746244	250.0318389	210.2858109	456.2760196	2014.157833	336.1057819	1246.022074	D2
435.2307228	269.1535827	221.0440115	321.8363543	997.7873077	359.4011069	1162.540645	D2
249.138914	319.2189004	267.2698641	212.7851956	0.44100463	396.996283	1386.139274	T2
497.7838234	225.9889678	180.6343094	342.5304792	1215.963254	314.7452293	1163.756262	D2
74.21408389	82.99141317	71.27847835	47.85945279	0.412757784	152.0186317	899.6360951	T1
228.4304175	298.5559151	270.3028137	210.365702	0.442232222	424.6005443	1539.006482	T2
61.00225043	52.85647788	42.19419476	27.31042861	0.414136738	108.2345804	790.6215393	T1
71.32349403	73.80535916	64.81271378	43.61968909	0.31936451	158.8143981	770.4112045	T1
619.9812192	254.4643557	213.3249302	413.3493017	1726.328085	358.0617294	1206.406876	D2
75.73107182	72.55297036	54.61001268	43.62368122	0.465062319	129.6203112	821.1292283	T1
239.8323919	435.2934109	133.2797872	1292.544376	0.878996019	1014.728219	3423.512924	T3
976.0687808	51.89696978	35.3436255	127.398008	673.335303	120.7026013	738.1739108	D1
233.1564143	304.1453872	265.9069286	199.5475932	0.47153573	402.5136706	1401.231958	T2
68.8059021	69.77488857	54.52803997	36.05642208	0.42838452	169.2866328	705.9039939	T1
606.5998344	53.23349369	40.18045588	129.9754006	739.1023452	132.8143704	658.4394266	D1
237.85997	452.6133782	140.342519	1227.679124	0.890545229	1007.143261	3402.53587	T3
1534.751387	58.76165041	28.07442214	16.23116348	0.38137617	136.5514134	736.9222916	PD
1054.84431	45.66957743	21.84053717	13.30789788	0.314022811	89.54464596	625.8456647	PD
231.6509739	481.2555285	138.1767581	1243.948288	0.891943428	958.1938366	3279.334983	T3
241.3672882	444.8790382	139.8897343	1230.174288	0.823585969	1042.773033	3321.931595	T3
440.5127236	194.662072	152.6281743	288.7121596	1097.58224	301.0854738	1062.475489	D2
234.5345476	321.3569796	260.3616333	208.8139046	0.460402952	382.3703008	1409.039107	T2
70.60304031	54.30955311	49.43159068	30.56461859	0.204982151	120.5422308	739.0848695	T1
190.6873285	29.15213216	21.86187226	10.77581529	0.243899362	117.0415357	634.8251325	PD
2234.279977	76.78553905	43.0576997	23.97890922	0.265201926	110.1408536	784.9647253	PD
969.0387034	86.60185366	63.99206229	132.5018214	572.8375419	160.8804026	768.4893308	D1
384.2506359	199.2314699	174.4166644	275.1515821	895.7009194	313.7205069	1127.190657	D2
240.1705338	462.4213658	145.9325489	1257.902534	0.892741772	989.4133988	3481.738294	T3
87.26330962	77.15778347	70.39434377	49.10174252	0.393853768	175.3343899	743.9777565	T1
232.8847816	462.702877	129.8627889	1197.929086	0.861540845	978.7517092	3314.444164	T3
88.63970256	82.27730835	71.49531118	50.14926863	0.27726847	178.2979599	767.5659942	T1
697.9141523	86.38198109	69.38959434	197.0135932	901.696777	184.2719364	834.5336188	D1
236.1416244	321.1115075	257.7003737	211.6623856	0.376455128	420.1651508	1517.290168	T2
62.93025211	64.75353358	47.42845442	35.97303991	0.267097725	124.0377678	668.866047	Normal
810.1160432	46.2681225	28.48663524	112.4420766	661.4508731	96.28728045	736.1382412	D1
56.21091488	47.86351462	39.70656673	28.78601551	0.247917727	109.5532145	779.1834262	T1
41.46342106	20.35600037	18.86261103	7.932457046	0.49040379	95.78011404	686.132498	Normal
229.5255695	313.6177507	271.223661	211.3607004	0.475846479	401.8577466	1413.776856	T2
50.20465889	50.92919755	40.02791139	26.12077573	0.229566359	149.6409213	665.3613689	Normal
605.0375438	316.4391131	252.8516936	418.3791523	1461.221159	419.8846651	1428.598199	D2
238.3041241	468.0473882	140.4488064	1185.005234	0.756854903	1013.446951	3359.504028	T3
257.6442916	469.6057866	133.3119563	1212.214192	0.629859465	930.148055	3453.147485	T3
32.08746241	19.43241697	14.10129789	5.640633079	0.478143817	85.51283178	655.7011541	Normal
224.471893	473.8588035	144.9028267	1182.573093	0.695929688	1037.032287	3345.390006	T3
53.53871662	38.93622792	34.27711675	16.50522365	0.425076495	122.3238609	685.4725287	Normal
681.5660304	51.0328103	41.0541417	140.4586684	751.9239839	137.9173422	693.4226149	D1
243.2263587	437.9335206	148.0305825	1196.080486	0.633890298	1024.329957	3458.41327	T3
226.5899046	312.7954668	264.7125357	205.0846149	0.214368364	393.3020875	1372.549078	T2
2287.726398	93.90125542	42.76560243	30.10496554	0.252467396	129.3793256	696.103842	PD
417.2887455	29.22339714	20.85727788	142.9884912	902.3275192	116.5166417	643.4830352	D1
609.1776108	237.7868377	201.5662201	430.0047898	1809.511598	316.4800773	1323.831226	D2
1757.53319	73.50345267	41.39800166	24.29946465	0.339861998	129.8012492	610.4746774	PD
52.81411671	51.8174571	41.60075968	26.6935291	0.199508165	135.1789007	690.1815843	T1
67.96051779	72.3596224	59.54435038	42.83145	0.387308083	138.8989861	742.4085395	T1
49.23083586	27.74071621	22.68135029	9.080998434	0.454668563	112.472472	693.7575137	Normal
44.86343055	38.95666237	32.27587731	18.35016188	0.409406488	124.2564181	633.6576038	Normal
83.36383236	83.62016915	71.42947455	46.86796234	0.310211642	156.2670265	852.9276031	T1
240.2891424	314.3826693	271.442468	208.0454867	0.410834322	376.8540067	1395.048092	T2
243.1525999	303.967542	248.3205639	203.4788362	0.336196355	393.4203178	1500.725039	T2
91.426259	104.9017615	83.368357	62.54372679	0.283606795	201.2622885	834.8593067	T1
520.7097359	229.5950493	183.1208504	382.9878726	1550.34307	318.7467575	1157.138986	D2
256.2801962	445.2560396	145.4484909	1257.854272	0.802708312	995.0360314	3323.671444	T3
595.981092	278.7508603	222.2642048	440.3367411	1586.075944	340.607313	1336.80662	D2
417.6637694	202.7176201	169.4953186	287.2925936	1016.689177	287.2062928	1185.501098	D2
66.77672798	74.08838276	63.37464959	41.91616411	0.485928766	163.0800281	865.4058211	T1
237.3692144	304.9043328	247.0586521	212.43435	0.459808503	398.5548241	1472.249798	T2
77.37659255	72.12037692	62.72046464	40.62760761	0.465271554	130.2510168	804.6892219	T1
237.4268854	333.1529623	263.973698	209.9076368	0.280302248	375.4209197	1553.076425	T2
2048.073583	65.28216311	31.58205564	15.64928014	0.227404855	121.5131725	754.8733357	PD
1025.752149	44.27873684	25.03360475	11.60871235	0.464057775	105.613557	692.7402654	PD
235.5936765	476.6706337	133.5579552	1211.300692	0.704147059	1005.269776	3350.551325	T3
1863.430447	61.01585848	19.91624252	11.70823842	0.456292981	112.7021006	610.0259404	PD
546.4351826	220.584219	186.7744043	394.5660745	1611.364835	299.2752337	1208.987525	D2
67.9777552	74.92279232	57.78146482	44.2981057	0.512065713	169.0929226	785.0975117	T1
444.4443299	224.1976136	189.7344962	303.565315	1041.371301	305.8955829	1113.529036	D2
883.2222275	79.01988203	52.82353642	187.6103055	995.7460371	160.5868301	829.0120499	D1
292.0652106	37.17688276	28.10259566	105.4978876	643.9611053	113.8283235	689.833649	D1
985.1053426	105.7786577	73.50700922	178.4663117	761.1489607	150.8127748	877.1837643	D1
1115.22612	94.8904533	62.89615616	224.6179788	1190.565761	165.0694973	861.9768383	D1
245.1167445	486.6861459	139.7526863	1204.144854	0.866607216	1039.753751	3544.79673	T3
239.8865147	306.7287007	259.84067	203.9400433	0.45964367	372.4797201	1387.719081	T2
2047.294635	76.40503684	34.00551824	20.51372858	0.292315358	110.3977682	807.9302531	PD
55.98416365	55.61675568	45.31567547	27.45940226	0.381984629	147.6969872	722.8112157	Normal
243.0283439	301.0697508	266.9901674	213.6492924	0.297509418	393.3882316	1318.35733	T2
53.98773522	49.19395782	34.88435595	24.72735744	0.264340913	114.7586574	692.2569672	T1
837.2313459	95.51689525	73.39281287	206.2568983	1071.494713	180.8152968	771.2758164	D1
64.61143176	50.89352768	45.80136301	25.22225915	0.325590958	121.4918227	751.533817	T1
250.6619353	447.4547896	141.9718386	1203.521943	0.87319653	1030.307538	3325.220241	T3
336.4081778	70.23091427	56.4008446	155.5742037	785.9700892	152.3705477	797.1637091	D1
46.30894146	25.5838212	19.96146859	7.408429249	0.366469198	110.4748348	701.0217057	Normal
1617.783262	91.65831588	52.0338718	33.02868345	0.33310759	145.6492549	811.7016297	PD
219.8676252	462.8287297	141.0384664	1188.832307	0.66349642	1038.941572	3260.062521	T3
240.2156653	307.0277252	258.0787687	209.0868798	0.204018931	384.7167994	1415.481489	T2
229.5290516	302.1891497	258.4345823	214.8157497	0.241540884	431.9288284	1513.219762	T2
778.6114653	79.61423023	57.01837321	163.8488065	852.9204729	142.368304	885.8489521	D1
232.7618457	307.3742352	266.8793811	204.4563278	0.309927835	420.3060596	1326.137256	T2
78.72197647	86.36979706	74.81668158	51.9674865	0.312904572	176.2302441	824.1923014	T1
242.2578313	315.6371804	274.5661316	209.913115	0.310641401	406.926736	1444.97014	T2
580.2631405	197.9088935	159.8735449	391.8177018	1913.93535	283.5420867	1120.512718	D2
1731.801486	61.70140315	20.53934962	9.31732433	0.267302994	102.4886394	600.9891635	PD
291.8847212	28.039882	15.87192454	5.650779652	0.518105175	98.39466371	634.2248241	PD
72.44463946	67.2906412	56.03265544	37.12438985	0.484658716	157.0790246	734.672758	T1
230.6337055	311.4585342	254.8851044	207.7266401	0.427032364	416.2293127	1355.955017	T2
355.7759839	67.21729238	50.85850202	34.62501627	0.345614636	157.310017	828.2642016	PD
476.2813993	179.2965724	151.3450399	316.9649572	1319.807656	251.2840635	1029.544003	D2
237.3325421	299.3565557	268.4963989	206.1210032	0.342717989	394.3886434	1317.499667	T2
50.2486601	39.69702633	36.03678041	17.55727404	0.367489974	121.2997824	636.8647269	Normal
232.3069875	471.4625504	144.3836383	1276.853732	0.736387566	1075.381777	3240.740465	T3
38.8841907	28.86284096	21.76981732	9.031503349	0.297034283	118.9447325	654.6278381	Normal
567.2438839	59.59630936	49.04243652	114.1175663	550.9928859	110.0658977	807.9446354	D1
239.500544	320.6267108	263.3197184	206.3525789	0.410178323	391.459209	1386.342817	T2
239.2947112	455.776032	143.9931503	1223.406311	0.810997339	1005.758556	3323.366642	T3
226.9752706	328.5961415	255.2635241	209.9998311	0.460531588	390.788785	1410.862002	T2
71.50444086	84.64024337	70.21018165	48.50003554	0.353761825	142.8522593	755.4695113	T1
574.6998669	244.2525458	197.7957574	378.1147475	1511.943824	324.144511	1271.829382	D2
443.954419	228.1376968	187.5716567	327.2082611	1154.078349	312.6776905	1295.292541	D2
65.69630282	64.41692343	55.13662826	36.32630162	0.274244794	130.4583974	788.6455628	T1
239.0589333	335.1142612	272.9781828	204.265145	0.274577185	395.6311702	1278.416429	T2
456.41728	77.1784454	67.19315952	187.2120475	938.0991247	165.6503464	795.1907915	D1
229.8003604	458.8155752	150.8179246	1244.15332	0.704246079	995.4548162	3296.191341	T3
677.212939	276.9743679	231.0402341	467.7194255	2032.010408	351.5463477	1351.915314	D2
72.37101986	71.96767155	54.58216869	38.76357987	0.412404634	128.4567835	880.4239608	T1
75.58677399	93.1887494	67.71878712	48.53066337	0.498753443	184.73573	843.1207635	T1
2461.401373	90.93701731	44.76959145	27.77741668	0.259936188	139.6239326	822.2231787	PD
82.12767416	83.43367481	64.48867287	45.08295665	0.333002336	170.5506746	771.9635508	T1
243.5925567	329.8572812	263.5604842	208.6994342	0.227218317	405.4010763	1480.236774	T2
84.00221699	78.48065882	64.22713367	46.04756285	0.204150555	161.0621171	806.9588728	T1
1194.650157	47.29807125	25.24358534	11.66000535	0.277581594	110.4831705	632.8420486	PD
818.7679257	110.3706053	79.57719333	147.8477142	676.6268787	171.720043	873.0675133	D1
372.4056589	174.9571468	137.0014947	265.7120395	975.3127043	259.5458807	1105.329313	D2
834.392617	43.45367523	24.99111722	102.404963	534.2421217	107.4218184	674.9295668	D1
73.31673812	73.77803563	56.81762755	41.19053017	0.474212137	175.8133504	789.3540161	T1
371.9413607	195.3236204	167.353365	259.0137244	862.536651	285.1304944	1115.803936	D2
34.15152611	19.9952098	19.04938704	9.65073312	0.394904743	115.3913648	731.8807799	Normal
242.9368236	324.2229728	267.4049935	213.648083	0.440771114	400.9660476	1528.061293	T2
50.70183907	33.90645444	26.15733953	12.88141802	0.388936017	86.47079782	645.8281861	Normal
603.3462696	79.35812011	60.53166029	175.2305675	856.6510799	140.563972	879.9937615	D1
78.93086156	92.16856377	76.3875281	55.79702667	0.226654166	155.9839894	875.2181957	T1
1853.13167	54.00374112	21.34892376	7.328864677	0.427148267	79.75142467	574.0328889	PD
64.39831649	64.30512772	51.88299471	36.23648854	0.223812809	158.823339	750.5377452	Normal
67.30742399	72.40184872	59.09192203	43.95998994	0.275806025	178.2688026	722.0890303	T1
232.4482333	469.0985859	140.3881878	1193.942447	0.809525729	1026.327993	3451.518995	T3
74.11283445	76.41401359	73.51996576	45.36060955	0.389670926	177.6024442	813.020515	T1
242.1038235	465.0965356	154.9947082	1208.707303	0.682321801	970.6540615	3377.152767	T3
230.8368932	447.7286768	128.8806074	1213.392792	0.927182149	1001.75469	3401.753435	T3
494.1956594	91.76511396	76.62248002	117.0508164	459.0957499	166.1987366	815.9102655	D1
78.24630197	73.67503874	62.37908282	39.96424306	0.414652956	136.2888928	757.5224385	Normal
627.0212242	74.75081123	59.78696136	184.2668569	994.8533267	134.8259191	851.2835911	D1
247.2714765	444.4573235	143.4763154	1267.514646	0.713318673	948.2055226	3359.325718	T3
254.2688244	466.3366985	139.7829576	1238.386848	0.796675297	1001.577032	3336.717215	T3
565.7589354	251.1006527	219.6209863	429.2054238	1590.722182	354.4446148	1337.723048	D2
227.362277	297.9831467	267.6995132	207.7061335	0.225614756	395.7016758	1536.137504	T2
667.2430528	80.91732577	60.67847543	141.9036017	614.6261831	140.4026911	855.7452286	D1
656.3165094	250.723322	219.1192345	485.7858179	2006.900278	371.0063375	1313.67157	D2
248.4823827	468.7443808	137.9980121	1210.978881	0.875008861	1003.011568	3174.65332	T3
42.59795267	25.96971336	21.76748166	8.028042131	0.393564403	114.9639938	664.9048857	Normal
605.1932436	75.26091263	60.51656598	40.40990315	0.403377898	133.6533638	728.9508913	PD
76.80567011	81.69357808	69.52886466	42.87484952	0.442780291	155.3375249	756.9923249	T1
51.08640934	52.66963828	46.86823791	24.61739564	0.323525185	140.1188886	804.7659335	Normal
71.07741122	72.87248221	56.47863407	41.27450923	0.432943264	163.3796288	707.0488724	T1
1701.742685	62.95240054	24.42322263	15.98947384	0.455427024	126.8855134	722.0046837	PD
539.9587191	191.6519265	142.9780707	323.4875818	1415.206165	242.5909362	981.694498	D2
508.876127	182.0012063	144.9412627	328.2326487	1448.680991	279.4326905	1005.912525	D2
1043.063112	102.2273725	78.14358665	210.6134517	1095.233922	187.7326237	753.242011	D1
244.572514	459.3639698	135.9644687	1189.147111	0.744876834	1031.854151	3294.15184	T3
317.6075369	45.77867942	32.44372205	114.3050349	643.4873894	107.6460146	737.2984057	D1
428.3839079	274.468219	221.5428673	326.1712468	939.222225	355.2100477	1373.106009	D2
393.6189751	55.27256004	51.33792374	168.2299604	927.5629155	140.0715399	676.8289144	D1
31.0644097	24.77643597	22.97239375	6.913118615	0.363122269	91.38341934	709.2112765	Normal
342.9414108	23.15224892	21.39950169	88.66575517	517.5730812	97.18751596	657.0233507	D1
42.48890381	22.90757278	18.76355472	6.045624471	0.247320074	83.44960467	601.4774848	Normal
550.742115	267.1196048	218.6560734	413.1159069	1519.173105	342.9817743	1225.552204	D2
85.40216617	89.30034782	74.81917702	50.85127124	0.420056031	174.0839199	836.4699341	T1
244.1453067	305.4390303	266.2337109	209.4918185	0.223373519	385.2641161	1406.699525	T2
245.6296383	332.88324	267.1775239	208.9888609	0.396757555	387.5937571	1418.315936	T2
646.9081755	236.1437291	191.4844441	438.0731238	1951.079922	325.581293	1285.623947	D2
234.882816	331.8847821	266.0894117	201.9175187	0.494688187	389.349473	1386.55741	T2
238.3762341	308.5932716	258.3370343	213.2065838	0.487944455	404.3526274	1420.064113	T2
1443.833722	89.93953107	55.38919039	39.36883905	0.216122009	156.4828234	844.6481852	PD
493.3338971	197.8221898	176.2073463	340.1762117	1415.717911	283.7356291	1098.267507	D2
43.57628583	25.99408241	18.62699919	6.35899291	0.266698181	83.3281991	602.3677414	Normal
226.9384831	437.3256416	133.111731	1156.975706	0.644516943	1014.515544	3585.441016	T3
58.95442818	57.40286722	50.58654958	30.79629579	0.359108538	135.0445828	784.7950246	Normal
632.7924131	236.43642	211.7138671	415.494339	1834.502431	319.3932617	1252.606969	D2
68.72520727	63.98134476	54.06874835	31.12619205	0.343036385	122.8784776	705.6977957	Normal
60.88856502	71.93348123	57.00647577	43.18161919	0.434893529	162.119228	703.8762336	T1
470.1000634	60.7302855	39.82611602	25.08007823	0.291176649	146.1104718	703.4118938	PD
615.046232	38.94235683	24.0124926	10.95637844	0.239110855	93.01350222	636.9380602	PD
372.6460572	186.8016236	153.2598506	258.4488401	970.1291396	248.397933	1037.436893	D2
230.0041189	298.2127273	264.2294995	210.9768055	0.285626174	371.7818026	1421.227585	T2
2134.704988	67.36965189	28.23401205	11.57579921	0.291393321	113.0736335	702.4545259	PD
992.5855006	112.6866782	79.08432729	195.846072	959.3040412	173.4615232	903.8693439	D1
78.17020696	73.46878304	57.82817615	40.14309384	0.241882781	141.6541918	729.5068726	T1
448.0830068	36.62726129	25.94239451	159.1647038	982.0590716	98.13481485	647.3047066	D1
232.0353531	465.8219867	136.2169893	1191.722318	0.650788091	1059.723691	3237.199131	T3
237.9938436	455.6835707	140.1946161	1248.93885	0.710392719	984.0728861	3378.858883	T3
74.17995395	55.73037359	42.21950468	30.29470898	0.342264834	163.2778286	706.313048	T1
777.4002635	41.68882342	27.12939744	119.5947548	716.4583746	113.0388402	651.0947386	D1
241.0796834	313.0142395	248.4028159	208.6324042	0.25367106	382.5004394	1400.650951	T2
233.2546796	300.6365387	266.2134306	214.2681075	0.344190468	391.3996428	1444.546198	T2
2241.537725	80.07373582	33.93210403	22.19415932	0.283427838	134.1038208	704.616312	PD
650.3547508	314.2828552	264.1813182	527.8406538	1783.561352	443.2779337	1570.678917	D2
223.6560202	316.8792272	254.4894406	206.2523219	0.366021892	399.6378542	1478.289535	T2
60.4190386	47.01931342	35.8513786	21.24064629	0.462249912	136.3950247	654.4165638	Normal
238.5667149	310.407901	264.442131	208.4791664	0.321788353	383.1941035	1423.551991	T2
48.18209402	44.09073954	33.76117979	20.7043798	0.364441982	113.5266567	728.0713526	Normal
70.78138896	62.35419267	52.53116989	32.43200817	0.21227301	124.2294724	724.7404089	T1
253.8015662	311.5257218	266.6600909	209.579689	0.280974654	392.4143623	1424.621012	T2
240.7435899	307.5985528	278.7983362	199.6220039	0.493277161	427.2124068	1446.688013	T2
230.7959459	305.974399	277.9224587	202.7312559	0.25558717	391.8221931	1419.871412	T2
47.85119627	42.77112803	36.42013783	26.40816748	0.38263461	116.252836	715.1040637	T1
718.3079802	80.32107914	56.32321811	163.0589768	761.225277	171.2700204	755.6079497	D1
247.2162254	433.5673623	134.0050186	1171.730118	0.714503524	1013.453941	3330.133269	T3
63.74659064	57.28803479	47.53630047	29.91167664	0.393038649	145.8520449	674.3129584	Normal
673.6702663	49.66104737	34.61325621	99.81719228	532.3204695	126.2187582	676.1570793	D1
247.8541278	321.9228588	252.6176299	203.2760069	0.28440682	405.9420016	1440.98897	T2
52.76411014	37.04465991	33.77379905	17.2345824	0.491557611	127.8150232	669.4249622	Normal
58.48720048	44.74551467	39.62110203	24.61860044	0.251260719	127.747495	737.8882375	Normal
645.1704127	257.7185052	222.2188606	404.2408115	1808.377692	373.6915851	1353.961822	D2
250.8921235	468.1297489	139.2215493	1184.823877	0.679995018	1002.113995	3224.452523	T3
251.8350967	306.0306329	254.068626	209.3624574	0.215124823	396.0304637	1370.796896	T2
1433.574127	59.20352469	28.15804354	19.94589002	0.374235	135.1940204	749.0797086	PD
455.255322	68.4772132	61.86356255	206.9997443	1132.223834	151.1216131	864.1767994	D1
69.55729884	54.66342963	47.3628445	30.95048551	0.19209579	129.4261724	694.627596	Normal
58.4894627	56.8011289	42.91424633	26.44698923	0.276311911	141.5215093	763.0797574	T1
586.0801493	32.26452751	23.13613669	97.22750033	576.153399	83.31539375	637.9777823	D1
237.7955808	311.4650373	252.2689665	216.9533341	0.330775846	386.600122	1425.072919	T2
534.1423559	210.056211	168.2863824	370.5497489	1549.398336	274.7393921	1167.719022	D2
234.7081098	470.738948	137.0438311	1168.148087	0.678762565	999.7994826	3406.031681	T3
565.5034608	242.1209631	201.4978714	389.9438632	1591.294029	338.637708	1331.100803	D2
250.8501585	443.348569	140.6175676	1185.214004	0.703116826	981.7329933	3470.619753	T3
580.148063	190.053296	161.7148222	367.2173953	1724.036198	250.190066	1061.57157	D2
53.91179281	39.79660128	33.7276904	16.82212256	0.375111454	118.0652053	674.6182963	Normal
64.3646077	64.37951183	53.53560564	32.42695882	0.225256238	141.9623467	800.6901512	T1
576.6454214	175.4404333	126.3643055	374.6423285	1806.515244	232.4912975	978.0604774	D2
522.4763113	73.86160877	63.18784879	191.0462503	962.858498	145.7686541	767.0003921	D1
1651.200689	77.16426662	46.37800007	24.52304539	0.298533181	135.6712924	672.4247176	PD
56.57781163	39.27672489	29.98780612	14.34543551	0.359741233	101.8207846	700.8741196	Normal
74.32605543	84.52506702	75.77249337	49.82511533	0.295175496	150.928413	891.3917846	T1
467.7941756	74.08350552	62.49565901	137.1095201	680.4343846	135.2035886	825.9315741	D1
86.10593651	83.58776647	77.52921448	52.50346797	0.318541651	167.1944107	808.3466383	T1
225.8513504	464.3824771	148.668785	1234.581713	0.617577724	1015.745408	3557.72289	T3
56.24919402	55.27337564	44.8614136	22.96487831	0.332171403	109.9825618	676.3507673	Normal
241.0107689	460.105291	136.5222803	1184.203959	0.675873833	989.7178791	3420.200819	T3
233.0032887	451.0200117	145.7134284	1204.288519	0.859034983	926.4572627	3424.507362	T3
46.60019011	24.7953003	22.69036957	10.79125513	0.406298751	121.0339863	633.5943125	Normal
1486.026765	79.04884942	50.44130188	32.80741977	0.453832447	152.7382774	681.6981721	PD
429.6351119	193.4271906	167.1139484	281.6828091	1072.989047	265.92868	1129.733334	D2
845.7807093	36.39784726	24.20234298	82.07198297	470.3466757	126.1579605	613.8631942	D1
486.8631724	41.85808482	28.30420026	14.04326938	0.508287998	116.7004784	676.591055	PD
244.348439	482.7096997	138.9675397	1221.227904	0.741388743	986.380311	3428.111092	T3
243.1155094	309.3169534	257.2623468	198.6704798	0.291971794	391.2670755	1465.901852	T2
552.4873555	69.09637099	55.15200699	215.3421822	1144.693251	127.0726506	768.9067688	D1
40.54525631	19.9785905	21.83041295	6.456062493	0.300095762	96.06331245	610.0239236	Normal
927.552614	106.9778387	85.98930869	130.6074579	493.3575871	184.1068898	796.4287649	D1
673.7308008	261.3930791	207.6487872	470.2013412	1962.238056	332.7749878	1267.815206	D2
240.6678625	459.1422531	140.6352248	1220.228775	0.65029993	1010.031435	3325.043086	T3
63.59697494	77.37059386	65.65129405	39.59528832	0.214559299	146.6302616	825.5081266	T1
235.194529	420.41464	137.996954	1166.241414	0.725910068	951.705497	3575.904365	T3
1565.614733	67.88032285	37.38181629	18.47203956	0.252975903	124.7222108	717.1060187	PD
497.6236682	210.4531269	167.417554	330.7379275	1371.197844	320.5345047	1145.084097	D2
60.50000722	66.37964412	55.75998776	37.9103022	0.205279287	147.7613348	758.8132926	T1
2122.354654	56.46812168	17.60608342	8.090045674	0.423610791	108.223307	700.1831714	PD
551.2449639	87.97507891	61.65303269	110.0839803	437.322393	152.4193773	754.3071353	D1
889.8509107	93.31263172	70.98565209	177.4640556	869.6624188	154.7414693	882.3431785	D1
64.97873726	74.40890408	59.19226955	40.84345686	0.398707454	160.5334627	715.6465737	T1
223.2148337	301.7749679	253.8217468	209.8831736	0.434831276	382.994159	1378.617224	T2
45.0440812	21.01896637	17.8701726	6.875620098	0.436251421	93.16192181	634.8316217	Normal
249.4777436	312.0180571	256.8776181	216.2002741	0.256985763	399.6180713	1333.900239	T2
80.6183385	80.38826505	68.73098199	42.38764854	0.498233855	158.4830634	721.3488637	T1
447.8399277	270.9871963	231.9238139	314.8099308	981.8406181	376.4906272	1321.085699	D2
532.0364763	27.1132074	16.29761176	7.812300342	0.247475564	90.42459217	721.0290616	PD
2152.495688	65.91754312	24.45628659	14.06782211	0.307824267	101.6720736	682.4798646	PD
581.8543143	235.9523301	190.7672876	390.0508018	1696.851566	324.880479	1235.76987	D2
52.86712313	63.7857816	47.51617536	30.42443439	0.274351026	146.253869	676.2166706	Normal
221.4324999	310.832288	267.1656204	206.2834175	0.225022656	410.1614891	1411.910519	T2
1941.54595	62.36253563	22.26535378	10.93257898	0.288435221	103.9268347	692.7022262	PD
721.1861247	100.0648349	81.46998118	145.0594507	638.2407821	188.0348856	887.4993617	D1
829.8720757	92.27127609	71.09882639	210.0210381	1046.769314	143.1939562	869.2310659	D1
239.4469007	307.3012926	253.8711551	209.1351733	0.286992873	413.5466767	1479.164422	T2
